9.520117640495300293e-01
9.986862540245056152e-01
9.752041101455688477e-01
9.858551621437072754e-01
9.922547340393066406e-01
9.014564752578735352e-01
8.948535919189453125e-01
9.924616217613220215e-01
9.847153425216674805e-01
9.681966900825500488e-01
9.918934106826782227e-01
9.725471138954162598e-01
9.432752132415771484e-01
9.983603358268737793e-01
9.787290096282958984e-01
9.801151752471923828e-01
9.784639477729797363e-01
9.986234903335571289e-01
9.632015228271484375e-01
9.368938207626342773e-01
9.879491329193115234e-01
9.858397245407104492e-01
9.975899457931518555e-01
9.308565258979797363e-01
9.698899388313293457e-01
9.852473735809326172e-01
9.055360555648803711e-01
9.918057918548583984e-01
9.445846676826477051e-01
9.815490841865539551e-01
9.870005846023559570e-01
9.879403114318847656e-01
9.519358277320861816e-01
3.198313713073730469e-01
9.791002869606018066e-01
9.856555461883544922e-01
9.827803373336791992e-01
9.943941831588745117e-01
8.209441304206848145e-01
3.328621387481689453e-02
9.946945309638977051e-01
9.662131071090698242e-01
9.806565642356872559e-01
8.631749451160430908e-02
9.793260097503662109e-01
9.826671481132507324e-01
9.942198991775512695e-01
9.859033823013305664e-01
9.629299044609069824e-01
9.713860154151916504e-01
9.653877019882202148e-01
9.895898699760437012e-01
8.477087020874023438e-01
9.919617772102355957e-01
9.918056726455688477e-01
9.876887202262878418e-01
9.957213401794433594e-01
9.908170700073242188e-01
9.141792058944702148e-01
9.892455935478210449e-01
9.916517138481140137e-01
9.923997521400451660e-01
9.673081040382385254e-01
9.770058989524841309e-01
9.685359597206115723e-01
9.820580482482910156e-01
9.855009913444519043e-01
3.901392817497253418e-01
8.794220089912414551e-01
9.832007884979248047e-01
9.949803948402404785e-01
9.571804404258728027e-01
9.726154804229736328e-01
1.750786453485488892e-01
8.477087020874023438e-01
9.837172031402587891e-01
9.958027005195617676e-01
9.774686098098754883e-01
9.905244708061218262e-01
1.509198844432830811e-01
9.851961135864257812e-01
9.801151752471923828e-01
9.849750399589538574e-01
9.898387193679809570e-01
8.233063220977783203e-01
9.804903864860534668e-01
9.918814301490783691e-01
9.129690527915954590e-01
9.799098968505859375e-01
9.685900807380676270e-01
9.774067401885986328e-01
9.094421267509460449e-01
9.787745475769042969e-01
9.225774407386779785e-01
9.869128465652465820e-01
9.971509575843811035e-01
9.499008059501647949e-01
9.933949112892150879e-01
9.947860240936279297e-01
9.672055840492248535e-01
9.805083870887756348e-01
8.388039469718933105e-01
8.948535919189453125e-01
3.202818036079406738e-01
9.833322763442993164e-01
7.618941068649291992e-01
9.648455977439880371e-01
6.878240108489990234e-01
1.979148238897323608e-01
9.938887357711791992e-01
9.768190979957580566e-01
9.258404374122619629e-01
9.661995172500610352e-01
9.118877649307250977e-01
9.936690926551818848e-01
9.895992279052734375e-01
9.699767231941223145e-01
9.831599593162536621e-01
9.756115078926086426e-01
9.839493632316589355e-01
9.710460901260375977e-01
9.828375577926635742e-01
9.924234151840209961e-01
9.854068756103515625e-01
9.868736863136291504e-01
9.983237385749816895e-01
9.839347004890441895e-01
9.818961620330810547e-01
9.903419017791748047e-01
9.546155929565429688e-01
9.842937588691711426e-01
9.848470687866210938e-01
9.579480290412902832e-01
9.530463218688964844e-01
7.652997970581054688e-01
9.412209391593933105e-01
9.944432377815246582e-01
9.961411356925964355e-01
9.739508032798767090e-01
9.640268683433532715e-01
9.952588677406311035e-01
9.622995853424072266e-01
9.926071166992187500e-01
4.446724057197570801e-01
9.755017757415771484e-01
7.652997970581054688e-01
9.467586278915405273e-01
9.886679053306579590e-01
2.050776928663253784e-01
9.673081040382385254e-01
9.944578409194946289e-01
9.571804404258728027e-01
9.632621407508850098e-01
9.702764153480529785e-01
9.838401675224304199e-01
9.757099747657775879e-01
9.845959544181823730e-01
9.741023182868957520e-01
9.803190827369689941e-01
9.962807297706604004e-01
9.664701223373413086e-01
1.350105088204145432e-02
9.641647934913635254e-01
9.954663515090942383e-01
9.956333041191101074e-01
9.844895601272583008e-01
9.402279257774353027e-01
9.907339811325073242e-01
9.942098855972290039e-01
9.094421267509460449e-01
